,FOD_ID,FIRE_NAME,DISCOVERY_DATE,STAT_CAUSE_DESCR,CONT_DATE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,distance,date_time,air_temperature,relative_humidity,wind_speed,precipitation
1276,300206580,RIB,2015-08-02 00:00:00,Lightning,,0.1,A,41.87611111,-123.6775,CA,8.01,201508021200.0,,,,1510.792
4750,300307164,VERNON,2015-08-02 00:00:00,Missing/Undefined,2015-08-02 00:00:00,0.1,A,38.942582,-121.165785,CA,6.0175,201508021200.0,20.5,57.9,1.7733333333333334,336.423
4702,300307110,B1-2,2015-08-02 00:00:00,Lightning,,1.0,B,39.911476,-121.416517,CA,6.5633333333333335,201508021200.0,18.77,66.0,,1005.9246666666667
141,300201890,CHORRO,2015-08-02 00:00:00,Miscellaneous,2015-08-11 00:00:00,282.0,D,34.59694444,-119.33055556,CA,8.049999999999999,201508021200.0,10.923333333333332,76.3,0.225,58.42
4305,300306663,FALLS,2015-08-02 00:00:00,Missing/Undefined,2015-08-03 00:00:00,17.0,C,37.523299,-120.331262,CA,7.366666666666667,201508021200.0,22.61,,,0.08466666666666668
1351,300206659,CREED,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,39.7325,-120.96555556,CA,6.25,201508021200.0,16.67,51.0,4.47,941.959
1492,300206819,WEST,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,37.34611111,-119.24527778,CA,6.8660000000000005,201508021200.0,13.444,47.0,1.79,275.7424
1601,300208996,LITTLE MOON,2015-08-02 00:00:00,Arson,2015-08-02 00:00:00,0.1,A,41.0339,-123.6508,CA,4.8225,201508021200.0,17.776666666666667,72.66666666666667,0.6,324.8660000000001
4025,300306347,CINCINNATI,2015-08-02 00:00:00,Miscellaneous,2015-08-02 00:00:00,1.0,B,38.817368,-121.311947,CA,4.7025000000000015,201508021200.0,19.3025,70.73333333333333,2.6100000000000003,0.254
4958,300307391,RANCHO CALIFORNIA RD / VI,2015-08-02 00:00:00,Miscellaneous,2015-08-02 00:00:00,0.1,A,33.505786,-117.19077,CA,2.43,201508021200.0,17.5,91.0,1.3633333333333333,137.541
4930,300307361,,2015-08-02 00:00:00,Missing/Undefined,,0.01,A,33.744975,-117.94922,CA,4.196666666666666,201508021200.0,20.186666666666667,90.0,0.15,
4994,300307433,DOON,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.01,A,39.886933,-121.577183,CA,4.63,201508021200.0,19.03333333333333,63.5,0.45,1132.6706666666666
4696,300307103,,2015-08-02 00:00:00,Lightning,2015-08-03 00:00:00,1.5,B,39.651,-121.135667,CA,8.13,201508021200.0,,,,1584.198
5342,300307815,HWY 152  E/ ROBERTSON BL,2015-08-02 00:00:00,Miscellaneous,2015-08-02 00:00:00,0.01,A,37.08341,-120.297488,CA,7.825999999999999,201508021200.0,18.294,72.5,2.556666666666666,
6812,300338520,HIGHWAY,2015-08-02 00:00:00,Missing/Undefined,2015-08-02 00:00:00,0.01,A,36.787333,-121.682125,CA,5.3133333333333335,201508021200.0,15.773333333333332,93.5,1.49,
597,300202392,FOURTY THREE,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,39.13027778,-120.52138889,CA,4.990000000000001,201508021200.0,18.146666666666665,48.0,1.12,318.60066666666665
1311,300206618,HUNGER CREEK,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,40.13166667,-120.62638889,CA,6.763333333333333,201508021200.0,17.966666666666672,53.0,1.275,296.79900000000004
661,300202457,LOLA,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,39.43083333,-120.37888889,CA,5.892,201508021200.0,13.366,72.0,0.94,621.3856000000002
3921,300306233,S HWY 101  / WELLSONA RD,2015-08-02 00:00:00,Miscellaneous,,0.1,A,35.682607,-120.696926,CA,3.82,201508021200.0,15.555,87.0,1.25,265.176
976,300204457,SNOW,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,39.815,-120.13527778,CA,3.96,201508021200.0,15.56,,,
660,300202456,PERAZZO,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,39.46861111,-120.36638889,CA,6.504,201508021200.0,13.366,72.0,0.94,621.3856000000002
4063,300306386,2-3 DEERHEART,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,40.2365,-121.000817,CA,6.362500000000002,201508021200.0,16.345,95.0,0.0,585.6393333333334
52,300201795,FISH,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,41.71166667,-123.18138889,CA,6.01,201508021200.0,20.0,44.0,0.45,226.314
1365,300206673,5-6,2015-08-02 00:00:00,Lightning,2015-08-03 00:00:00,0.2,A,39.7125,-121.31277778,CA,8.23,201508021200.0,21.11,64.0,0.0,827.278
293,300202070,BABCOCK,2015-08-02 00:00:00,Lightning,2015-08-03 00:00:00,0.1,A,40.07722222,-120.53972222,CA,5.575,201508021200.0,17.0,63.0,0.605,74.422
736,300204206,TEMPLIN,2015-08-02 00:00:00,Miscellaneous,2015-08-02 00:00:00,0.11,A,34.57388889,-118.69583333,CA,5.665,201508021200.0,19.813333333333333,57.33333333333334,2.68,180.59400000000002
1171,300206460,STONES,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,41.67,-123.20666667,CA,8.98,201508021200.0,20.0,44.0,0.45,226.314
1367,300206675,SPOON,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,2.7,B,39.75305556,-121.28555556,CA,4.56,201508021200.0,,,,1653.0320000000004
628,300202423,BERGER,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,39.63138889,-120.64694444,CA,4.41,201508021200.0,16.11,,,1299.464
5092,300307542,DICKENSON,2015-08-02 00:00:00,Miscellaneous,2015-08-02 00:00:00,0.05,A,37.273355,-120.485956,CA,3.6775,201508021200.0,19.66,63.00333333333333,1.9475,
266,300202042,LOWE,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,40.255,-120.60944444,CA,6.185,201508021200.0,21.165,50.19,0.8325,29.718000000000004
58,300201801,WALKER 2,2015-08-02 00:00:00,Lightning,2015-08-03 00:00:00,0.1,A,41.79333333,-123.17555556,CA,0.48,201508021200.0,20.0,44.0,0.45,226.314
658,300202454,RICE,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,39.51027778,-120.3525,CA,5.053333333333334,201508021200.0,12.833333333333336,,0.8,584.1999999999998
205,300201976,BARBER,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,41.24638889,-121.01472222,CA,8.07,201508021200.0,20.0,47.0,1.34,49.784
1176,300206465,SUGAR,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.52,B,41.27972222,-122.83222222,CA,3.733333333333333,201508021200.0,18.146666666666665,53.0,0.45,459.14733333333334
265,300202041,EARLY,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,40.22777778,-120.61361111,CA,5.833333333333332,201508021200.0,18.67,51.5,0.895,296.79900000000004
5402,300307883,BLOSS,2015-08-02 00:00:00,Miscellaneous,2015-08-02 00:00:00,0.1,A,37.404816,-120.752998,CA,8.535,201508021200.0,18.545,80.0,2.345,
3883,300306192,1-4 DIAMOND,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.01,A,40.346467,-120.69705,CA,6.9075,201508021200.0,21.0275,51.19,1.5025,20.701
616,300202411,HOG,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,39.60916667,-120.71527778,CA,6.54,201508021200.0,16.666666666666668,51.0,4.47,897.2126666666667
5123,300307578,HWY 99  N/ RD 15,2015-08-02 00:00:00,Missing/Undefined,2015-08-02 00:00:00,1.5,B,37.141804,-120.274384,CA,7.0875,201508021200.0,18.3525,74.0,2.78,
3799,300306100,B5 -3,2015-08-02 00:00:00,Lightning,,0.1,A,39.627333,-121.135667,CA,8.65,201508021200.0,,,,1584.198
4574,300306975,B5-2,2015-08-02 00:00:00,Lightning,2015-08-03 00:00:00,0.1,A,39.635705,-121.146242,CA,8.97,201508021200.0,,,,1584.198
904,300204378,INN,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,37.66416667,-119.04583333,CA,1.5275,201508021200.0,10.81,58.42,5.9125000000000005,581.406
48,300201791,CLOUSON,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,41.85361111,-123.45027778,CA,4.98,201508021200.0,20.56,41.0,1.79,19.304
625,300202420,BALD,2015-08-02 00:00:00,Lightning,2015-08-03 00:00:00,0.75,B,39.60027778,-120.87916667,CA,4.816666666666666,201508021200.0,16.945,51.0,4.47,992.124
1353,300206661,SKY HIGH,2015-08-02 00:00:00,Lightning,2015-08-03 00:00:00,1.0,B,39.7525,-121.28583333,CA,4.58,201508021200.0,,,,1653.0320000000004
572,300202367,CHARCOAL,2015-08-02 00:00:00,Campfire,2015-08-02 00:00:00,0.01,A,38.29805556,-119.86027778,CA,7.643333333333333,201508021200.0,13.716666666666667,65.0,,451.61199999999997
1312,300206619,BOULDER,2015-08-02 00:00:00,Lightning,2015-08-02 00:00:00,0.1,A,40.22416667,-120.6025,CA,6.080000000000001,201508021200.0,18.67,51.5,0.895,296.79900000000004
5021,300307462,FERN,2015-08-02 00:00:00,Miscellaneous,2015-08-03 00:00:00,78.0,C,40.676667,-121.99495,CA,7.039999999999999,201508021200.0,21.32,63.0,0.9,573.1933333333333
1696,300209125,HUNTER,2015-08-02 00:00:00,Equipment Use,2015-08-02 00:00:00,1.0,B,37.61958,-120.18708,CA,7.046666666666668,201508021200.0,21.305,,,0.762
1525,300206947,LOW,2015-08-02 00:00:00,Lightning,,1.5,B,41.95138889,-123.07944444,CA,8.89,201508021200.0,19.44,43.0,5.37,360.172
6735,300333666,,2015-08-02 00:00:00,Missing/Undefined,,0.01,A,38.67761592,-121.07989882,CA,7.97,201508021200.0,17.61,81.5,1.26,
993,300204479,MELLORE,2015-08-02 00:00:00,Campfire,2015-08-02 00:00:00,0.1,A,33.8125,-116.78333333,CA,4.6225,201508021200.0,18.4725,50.0,0.895,79.84066666666666
1915,300209425,KANAWYER,2015-08-03 00:00:00,Lightning,2015-10-15 00:00:00,0.1,A,36.7217,-118.7173,CA,6.0950000000000015,201508031200.0,10.28,61.0,0.0,54.61
5290,300307757,TENNANT,2015-08-03 00:00:00,Equipment Use,2015-08-03 00:00:00,0.25,A,37.123917,-121.629417,CA,2.85,201508031200.0,15.42,89.875,0.8466666666666667,
901,300204374,AGNEW,2015-08-03 00:00:00,Lightning,2015-08-03 00:00:00,0.1,A,37.67916667,-119.07416667,CA,3.2175,201508031200.0,9.483333333333333,50.32666666666668,2.0875,581.406
4112,300306446,WEST,2015-08-03 00:00:00,Arson,2015-08-03 00:00:00,0.01,A,40.62561,-122.29667,CA,7.305,201508031200.0,20.38,65.16,0.3033333333333333,443.357
1354,300206662,BUSH,2015-08-03 00:00:00,Lightning,2015-08-03 00:00:00,1.17,B,39.79388889,-121.36666667,CA,6.279999999999999,201508031200.0,18.86,55.5,3.58,554.0586666666667
4636,300307040,CLOVER,2015-08-03 00:00:00,Missing/Undefined,,0.01,A,38.576829,-122.533998,CA,5.66,201508031200.0,11.945,,,859.5360000000002
4943,300307375,,2015-08-03 00:00:00,Equipment Use,,0.25,A,33.514767,-117.642533,CA,4.7325,201508031200.0,18.75,92.0,0.225,102.362
6811,300338516,LAKEVILLE HWY / STAGE GUL,2015-08-03 00:00:00,Missing/Undefined,2015-08-03 00:00:00,1.0,B,38.212028,-122.549274,CA,4.833333333333333,201508031200.0,15.963333333333333,80.24333333333333,2.52,
3865,300306172,EDGEWOOD,2015-08-03 00:00:00,Missing/Undefined,2015-08-03 00:00:00,0.25,A,37.46559,-122.2909,CA,2.16,201508031200.0,16.67,81.0,2.685,0.0
4589,300306992,29,2015-08-03 00:00:00,Missing/Undefined,2015-08-03 00:00:00,0.01,A,36.85134,-120.01916,CA,7.645,201508031200.0,18.55,66.0,1.79,
4030,300306352,HWY 36,2015-08-03 00:00:00,Arson,2015-08-03 00:00:00,0.15,A,40.421767,-120.671867,CA,5.8100000000000005,201508031200.0,11.75,73.92,0.6275000000000001,11.684
4800,300307219,LAKE,2015-08-03 00:00:00,Missing/Undefined,2015-08-03 00:00:00,0.01,A,33.630094,-117.315391,CA,5.7425,201508031200.0,16.3875,78.25,2.125,35.68700000000001
4906,300307333,SISSEL 1-2,2015-08-03 00:00:00,Lightning,2015-08-03 00:00:00,0.05,A,41.515783,-122.679883,CA,9.24,201508031200.0,13.44,98.0,0.77,
28,300201768,WHISKEY,2015-08-03 00:00:00,Lightning,2015-08-03 00:00:00,0.1,A,41.44861111,-122.96555556,CA,3.9,201508031200.0,16.11,83.0,0.0,
4803,300307222,PACIFIC,2015-08-03 00:00:00,Miscellaneous,2015-08-03 00:00:00,1.0,B,41.84427,-124.19226299999998,CA,5.93,201508031200.0,14.45,93.14,0.67,
4692,300307099,YOLO,2015-08-03 00:00:00,Arson,2015-08-03 00:00:00,7.5,B,39.513229,-121.577774,CA,5.026666666666666,201508031200.0,18.32,71.55333333333333,2.8166666666666664,0.0
1488,300206815,EDISON,2015-08-03 00:00:00,Lightning,2015-08-04 00:00:00,0.1,A,37.3925,-119.0075,CA,7.315,201508031200.0,8.6125,51.5,1.34,159.44850000000002
120,300201869,SODA,2015-08-03 00:00:00,Lightning,2015-08-03 00:00:00,0.5,B,40.06111111,-121.30833333,CA,5.3,201508031200.0,13.89,87.0,0.0,1879.6
3856,300306161,50,2015-08-03 00:00:00,Miscellaneous,2015-08-03 00:00:00,0.05,A,38.65815,-120.969023,CA,7.056666666666667,201508031200.0,16.430000000000003,79.0,0.23666666666666664,2.032
4173,300306515,HIGHWAY 3,2015-08-03 00:00:00,Arson,2015-08-03 00:00:00,0.17,A,40.62561,-122.29667,CA,7.305,201508031200.0,20.38,65.16,0.3033333333333333,443.357
5315,300307783,WILLOW 5,2015-08-03 00:00:00,Missing/Undefined,,0.1,A,32.876909999999995,-116.883224,CA,1.9225,201508031200.0,18.4725,90.5,0.785,
440,300202230,BUDDAH,2015-08-03 00:00:00,Campfire,2015-08-03 00:00:00,0.2,A,40.73194444,-123.0625,CA,7.1825,201508031200.0,15.2875,70.0,0.7400000000000001,21.081999999999997
4782,300307200,PEPPER TREE RVP LELS,2015-08-03 00:00:00,Missing/Undefined,2015-08-04 00:00:00,0.01,A,33.630094,-117.315391,CA,5.7425,201508031200.0,16.3875,78.25,2.125,35.68700000000001
2186,300209873,FIREPLACE,2015-08-03 00:00:00,Lightning,2015-08-05 00:00:00,0.1,A,37.75392,-119.67953,CA,4.1,201508031200.0,17.285,42.0,4.1,60.96
3874,300306183,MARYSVILLE,2015-08-03 00:00:00,Missing/Undefined,,0.1,A,39.23206500000001,-121.408302,CA,6.405,201508031200.0,17.235,79.5,2.98,
2185,300209872,RANCHERIA,2015-08-03 00:00:00,Lightning,2015-08-05 00:00:00,0.7,B,37.9576,-119.66148,CA,6.4849999999999985,201508031200.0,6.3900000000000015,70.0,0.9,302.26
4128,300306463,NB HWY 1  / AIRPORT BL,2015-08-03 00:00:00,Debris Burning,,0.01,A,36.928851,-121.803284,CA,2.285,201508031200.0,15.36,87.3725,0.4,0.762
6425,300321058,FRONTIER,2015-08-03 00:00:00,Miscellaneous,2015-08-03 00:00:00,0.5,B,40.744817,-121.909533,CA,8.615,201508031200.0,17.53,69.0,0.45,672.3380000000001
2183,300209866,STANFORD,2015-08-03 00:00:00,Lightning,2015-08-03 00:00:00,0.1,A,37.7023,-119.66308,CA,4.546666666666667,201508031200.0,17.543333333333333,36.5,2.275,67.183
4685,300307092,HWY 59  N/ OAKDALE RD,2015-08-03 00:00:00,Missing/Undefined,2015-08-03 00:00:00,8.0,B,37.415097,-120.511642,CA,6.823333333333332,201508031200.0,18.315,66.21000000000001,3.043333333333333,
4763,300307177,LB12,2015-08-03 00:00:00,Missing/Undefined,2015-08-03 00:00:00,1.0,B,37.051925,-120.826348,CA,1.98,201508031200.0,15.906666666666665,76.33333333333333,2.046666666666667,204.47
5464,300307950,RANCH,2015-08-03 00:00:00,Missing/Undefined,2015-08-03 00:00:00,0.04,A,40.65681,-122.92156,CA,5.824999999999998,201508031200.0,14.6875,66.5,1.11,20.828000000000007
2184,300209867,STUBBLEFIELD,2015-08-03 00:00:00,Lightning,,3.0,B,38.04572,-119.61042,CA,7.1000000000000005,201508031200.0,5.28,12.0,,
4684,300307091,POINT,2015-08-03 00:00:00,Miscellaneous,2015-08-03 00:00:00,60.0,C,40.38862,-122.40685,CA,3.5,201508031200.0,17.83,,,404.36800000000005
3759,300306056,BIRCH,2015-08-03 00:00:00,Miscellaneous,2015-08-03 00:00:00,0.1,A,40.5056,-122.34709,CA,4.442,201508031200.0,19.638,74.44,0.3033333333333333,443.357
513,300202306,STODDARD,2015-08-03 00:00:00,Campfire,2015-08-04 00:00:00,0.1,A,41.15055556,-122.75361111,CA,5.746,201508031200.0,15.395999999999999,77.5,0.0,680.0215
4048,300306370,PINE DR  ARNOLD,2015-08-03 00:00:00,Missing/Undefined,2015-08-03 00:00:00,0.1,A,38.251557,-120.360186,CA,6.433333333333333,201508031200.0,16.206666666666667,66.0,1.34,202.77666666666664
1309,300206616,52,2015-08-03 00:00:00,Lightning,2015-08-03 00:00:00,0.1,A,40.23805556,-120.63361111,CA,6.54,201508031200.0,11.9075,76.33333333333333,0.8966666666666666,296.79900000000004
6363,300318563,E HWY 20  / SULPHUR BANK,2015-08-04 00:00:00,Missing/Undefined,,0.01,A,39.020416,-122.648924,CA,7.866666666666666,201508041200.0,15.0,81.0,1.34,2.286
4756,300307170,AIRPORT,2015-08-04 00:00:00,Miscellaneous,2015-08-04 00:00:00,0.25,A,38.039255,-120.411138,CA,3.023333333333333,201508041200.0,17.18,76.85,0.34,625.856
635,300202430,BEND,2015-08-04 00:00:00,Miscellaneous,2015-08-04 00:00:00,0.5,B,39.31277778,-120.48,CA,5.6525,201508041200.0,9.09,75.5,0.69,907.3726666666665
5071,300307517,HORSE 5,2015-08-04 00:00:00,Missing/Undefined,2015-08-04 00:00:00,0.2,A,36.385833,-118.9425,CA,4.495,201508041200.0,18.92,69.5,1.115,221.996
1604,300208999,TSEMETA,2015-08-04 00:00:00,Arson,2015-08-04 00:00:00,0.1,A,41.0797,-123.6842,CA,2.22,201508041200.0,14.44,92.0,0.45,484.251
570,300202365,BUFFALO,2015-08-04 00:00:00,Miscellaneous,,0.01,A,38.06638889,-120.02833333,CA,9.03,201508041200.0,12.395,71.0,,33.528
4224,300306569,RANCHO 4,2015-08-04 00:00:00,Equipment Use,,0.01,A,33.011685,-117.17426299999998,CA,4.46,201508041200.0,17.223333333333333,89.66666666666669,0.3,
